"ID","session","batch","schedule","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd","Day","DotDiff","excluded_by_RT","excluded_by_accuracy"
"5b17642244127b00013f7f65",1,"batch1",1,1,11,5,1,1,67,867,1,1389,1,100,460,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,12,5,1,1,100,1262,1,595,1,100,379,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,13,5,-1,1,100,1465,1,882,1,100,403,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,14,5,1,1,83,1184,1,931,1,100,410,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,15,5,1,1,100,482,1,1282,1,100,220,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,16,5,1,1,100,2244,1,856,1,100,388,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,17,5,-1,1,83,1016,1,562,1,100,543,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,18,5,-1,0,100,563,1,861,1,100,643,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,19,5,1,0,100,469,1,995,1,100,464,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,20,5,-1,0,100,283,1,964,1,100,77,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,21,5,1,1,100,864,1,990,1,100,482,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,22,5,1,1,100,695,1,852,1,100,1091,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,23,5,1,1,100,1117,1,571,1,100,238,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,24,5,-1,0,100,543,1,841,1,100,482,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,1,25,5,1,1,100,201,1,2226,1,100,87,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,26,20,-1,0,100,529,1,777,1,100,1004,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,27,20,1,1,100,630,1,1085,1,100,163,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,28,20,-1,1,100,1067,1,2660,1,100,433,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,29,20,-1,1,100,507,1,859,1,100,389,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,30,20,1,1,83,1116,1,725,1,100,950,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,31,20,-1,1,100,864,0,1491,1,100,2566,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,32,20,1,1,83,898,0,1340,1,83,1031,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,33,20,-1,1,100,1171,0,2269,1,100,4083,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,34,20,1,1,83,1013,1,947,1,100,569,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,35,20,1,1,100,1424,1,771,1,100,431,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,36,20,-1,0,100,1137,1,661,1,100,569,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,37,20,1,0,100,819,1,962,1,100,524,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,38,20,-1,1,100,469,1,780,1,100,250,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,39,20,1,1,100,132,1,876,1,100,688,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,40,20,1,1,100,70,1,1360,1,100,729,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,41,20,-1,1,100,61,1,1767,1,100,506,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,42,20,1,1,100,584,1,1257,1,100,816,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,43,20,1,1,100,458,1,1630,1,100,438,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,44,20,-1,0,100,665,1,2437,1,100,1346,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,45,20,1,1,83,1196,1,1684,1,100,499,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,46,20,-1,1,100,451,1,1623,1,100,179,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,47,20,1,1,100,919,1,1069,1,100,557,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,48,20,-1,0,100,1905,1,585,1,100,1185,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,49,20,-1,1,100,1277,1,979,1,100,601,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,2,50,20,-1,1,100,1016,1,1270,1,100,24,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,51,5,1,1,83,36,1,1025,1,83,77,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,52,5,1,1,100,289,1,648,1,100,638,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,53,5,-1,0,100,1048,1,529,1,100,886,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,54,5,1,0,100,352,1,1313,1,100,705,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,55,5,-1,1,100,459,1,496,1,100,1759,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,56,5,-1,1,100,554,1,1783,1,100,3104,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,57,5,-1,1,100,79,1,1400,1,100,551,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,58,5,1,1,83,1332,1,1344,1,100,488,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,59,5,-1,1,100,975,1,1250,1,100,53,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,60,5,1,1,100,1062,1,906,1,100,414,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,61,5,1,1,100,722,1,706,1,100,487,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,62,5,-1,0,100,235,1,2374,1,100,311,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,63,5,-1,1,100,687,1,2946,1,100,190,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,64,5,1,0,100,588,1,794,1,100,548,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,65,5,-1,1,100,212,1,1249,1,100,373,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,66,5,1,0,100,677,1,1179,1,100,1029,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,67,5,-1,1,100,519,1,1154,1,100,29,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,68,5,1,1,100,436,1,1749,1,100,1349,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,69,5,1,1,100,488,1,873,1,100,1788,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,70,5,-1,1,100,923,1,829,1,100,2411,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,71,5,1,1,100,1122,1,1073,1,100,416,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,72,5,-1,0,100,1194,1,461,1,100,967,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,73,5,-1,1,100,1612,1,755,1,100,611,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,74,5,1,0,100,1389,1,920,1,100,699,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,3,75,5,-1,1,100,927,1,829,1,100,1321,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,76,20,-1,1,100,413,1,914,1,100,1782,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,77,20,1,0,100,446,1,1108,1,100,464,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,78,20,-1,1,100,265,1,575,1,100,380,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,79,20,1,1,100,183,0,2617,1,100,2273,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,80,20,-1,0,100,666,1,1345,1,100,1478,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,81,20,1,1,100,476,1,819,1,100,1304,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,82,20,-1,0,100,994,1,1452,1,100,169,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,83,20,-1,1,100,374,1,1085,1,100,636,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,84,20,1,1,100,96,1,742,1,100,163,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,85,20,-1,0,100,509,1,721,1,100,1496,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,86,20,1,1,100,1232,1,1020,1,100,30,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,87,20,1,1,100,535,1,925,1,100,2496,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,88,20,-1,1,100,1378,1,915,1,100,1570,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,89,20,1,1,83,839,1,904,1,100,1633,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,90,20,1,1,100,15,1,730,1,100,1919,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,91,20,-1,1,100,1125,1,660,1,100,31,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,92,20,1,1,100,1241,1,1384,1,100,467,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,93,20,1,1,100,1347,1,1418,1,100,675,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,94,20,-1,0,100,1304,1,1794,1,100,782,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,95,20,-1,1,100,622,1,617,1,100,436,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,96,20,1,1,100,129,1,1177,1,100,586,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,97,20,-1,1,100,866,1,807,1,100,185,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,98,20,-1,0,100,214,1,564,1,100,503,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,99,20,1,0,100,527,1,714,1,100,353,1,3.792,FALSE,FALSE
"5b17642244127b00013f7f65",1,"batch1",1,4,100,20,-1,1,100,168,1,1479,1,100,349,1,3.792,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,1,5,1,1,100,1514,0,1357,1,100,612,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,2,5,-1,1,83,830,1,829,1,100,972,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,3,5,1,0,100,679,0,594,0,100,411,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,4,5,1,0,67,890,1,1059,1,100,1224,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,5,5,1,1,100,864,1,435,1,100,258,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,6,5,-1,0,83,1074,0,1606,0,100,417,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,7,5,-1,1,100,629,0,480,1,100,412,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,8,5,-1,0,83,1199,0,793,0,83,451,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,9,5,1,1,83,696,1,471,0,100,1165,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,10,5,-1,1,100,531,0,1205,1,100,282,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,11,5,-1,1,100,340,0,865,1,100,414,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,12,5,1,1,100,960,1,1022,1,100,606,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,13,5,1,1,100,603,0,1421,1,100,421,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,14,5,-1,1,100,605,0,821,1,100,325,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,15,5,1,1,83,1021,1,592,1,100,623,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,16,5,1,1,100,740,0,932,0,67,2747,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,17,5,1,1,83,346,1,3755,1,100,481,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,18,5,-1,1,100,549,0,497,1,100,286,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,19,5,-1,1,100,845,0,313,1,100,244,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,20,5,-1,1,100,542,0,541,1,100,480,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,21,5,1,1,83,793,1,505,1,100,491,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,22,5,-1,1,100,579,0,802,1,100,272,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,23,5,1,1,83,1130,1,1091,1,100,550,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,24,5,1,1,83,1387,0,2165,1,100,784,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,1,25,5,-1,1,100,513,0,620,1,100,241,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,26,20,-1,1,100,656,0,2574,1,100,2584,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,27,20,-1,1,100,294,0,662,1,100,799,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,28,20,1,0,67,1797,1,574,1,100,841,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,29,20,-1,1,83,854,0,935,1,83,507,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,30,20,1,1,100,696,0,907,1,100,2997,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,31,20,-1,0,100,635,0,784,0,100,309,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,32,20,-1,1,100,679,0,933,1,100,275,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,33,20,1,0,100,880,0,1072,0,100,256,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,34,20,1,1,100,976,0,766,1,100,436,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,35,20,-1,0,67,1453,1,330,1,100,552,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,36,20,-1,1,83,1540,0,794,1,83,768,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,37,20,1,0,100,1197,0,995,0,83,220,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,38,20,1,0,100,487,0,733,0,100,252,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,39,20,-1,0,67,1269,1,628,0,83,1457,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,40,20,1,0,67,1371,1,1013,1,83,927,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,41,20,1,1,100,620,0,576,1,100,456,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,42,20,-1,1,83,1057,0,383,1,83,295,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,43,20,1,1,83,685,0,427,1,83,689,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,44,20,-1,1,83,716,0,1300,1,67,261,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,45,20,1,1,100,568,0,530,1,100,707,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,46,20,-1,1,83,435,0,662,1,83,801,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,47,20,1,0,67,1514,1,504,0,67,1380,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,48,20,-1,1,100,823,0,329,1,100,280,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,49,20,-1,0,67,1143,0,1028,0,67,290,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,2,50,20,-1,1,67,1141,0,1309,1,67,280,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,51,5,1,0,67,779,1,1685,1,100,551,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,52,5,1,1,83,821,0,740,1,83,1668,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,53,5,-1,1,100,587,0,349,1,100,436,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,54,5,-1,1,100,321,0,698,1,100,3105,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,55,5,-1,1,100,355,0,349,1,100,409,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,56,5,1,1,100,608,0,355,1,100,795,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,57,5,1,1,100,555,0,653,1,83,289,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,58,5,-1,0,67,977,1,409,1,67,1507,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,59,5,-1,1,67,818,1,1903,1,100,990,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,60,5,1,1,83,601,0,366,1,83,496,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,61,5,-1,1,83,374,0,462,1,83,775,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,62,5,-1,1,83,1651,1,1021,1,100,569,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,63,5,1,1,83,723,0,331,1,83,671,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,64,5,-1,1,100,938,0,794,1,100,603,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,65,5,1,0,83,750,0,863,0,67,264,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,66,5,1,1,67,748,1,1169,0,67,1921,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,67,5,-1,1,83,839,0,514,1,83,235,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,68,5,1,0,83,604,0,835,0,67,54,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,69,5,-1,1,83,443,0,1518,1,83,313,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,70,5,1,1,83,290,0,382,1,83,323,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,71,5,1,1,83,340,0,445,1,100,455,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,72,5,1,1,83,626,0,356,1,67,303,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,73,5,-1,1,83,437,0,837,1,67,260,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,74,5,-1,1,100,587,0,366,1,100,263,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,3,75,5,-1,1,100,498,0,304,1,100,233,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,76,20,1,0,67,1390,1,1108,1,100,1774,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,77,20,-1,1,100,943,0,1239,1,100,359,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,78,20,1,1,83,731,0,908,1,83,900,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,79,20,1,1,83,610,0,453,1,83,1408,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,80,20,-1,1,83,767,0,1860,1,83,1572,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,81,20,1,1,83,312,0,514,1,83,482,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,82,20,-1,0,83,770,0,260,0,67,283,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,83,20,1,1,100,863,0,1014,1,100,251,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,84,20,1,1,100,521,0,357,1,100,258,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,85,20,-1,1,100,476,0,355,1,100,236,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,86,20,1,1,100,319,0,513,1,100,641,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,87,20,1,1,83,563,0,374,1,83,1049,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,88,20,-1,0,83,771,0,1596,0,67,249,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,89,20,-1,1,100,251,0,400,1,100,357,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,90,20,-1,1,83,1069,0,609,1,83,339,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,91,20,1,1,83,407,0,303,1,83,370,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,92,20,1,1,83,414,0,313,1,100,417,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,93,20,1,1,83,641,0,312,1,100,473,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,94,20,-1,0,83,670,0,277,0,83,556,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,95,20,1,1,83,373,0,268,1,83,400,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,96,20,1,1,67,1010,0,653,1,67,253,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,97,20,-1,0,83,267,0,364,0,83,541,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,98,20,1,1,83,302,0,286,1,83,667,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,99,20,-1,0,100,712,0,303,0,100,245,1,2.984,FALSE,FALSE
"6657ab37ba8f20890ac0e52d",1,"batch1",1,4,100,20,-1,0,100,602,0,644,0,100,577,1,2.984,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,1,5,1,0,83,1490,1,1019,1,83,1199,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,2,5,1,0,83,1036,1,1738,0,83,2493,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,3,5,-1,1,83,1373,0,2381,1,83,1701,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,4,5,-1,1,83,1147,0,2298,1,83,88,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,5,5,1,0,83,2156,1,1579,1,83,1676,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,6,5,-1,1,83,1161,1,1289,1,83,1130,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,7,5,-1,1,83,1422,1,1299,0,83,1048,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,8,5,1,0,83,754,1,2269,1,100,1707,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,9,5,1,1,100,1117,0,2311,1,100,1565,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,10,5,-1,0,67,3025,1,1528,1,83,1178,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,11,5,-1,0,83,1059,1,1247,1,83,1416,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,12,5,1,1,100,1042,0,1372,1,100,1606,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,13,5,1,1,83,1187,0,2332,1,83,795,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,14,5,-1,1,83,1705,0,1863,1,83,1155,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,15,5,-1,0,83,2001,0,655,0,83,163,1,3.004,FALSE,FALSE
"6678813aec86d687a654dedb",1,"batch1",1,1,16,5,1,0,83,1015,1,1880,1,83,1524,1,3.004,FALSE,FALSE
